p,ID,gamma,delta,items,w
0.01,82,0.5871582175233394,0.7502002086312594,9,0.04808627813925747
0.05,82,0.5871582175233394,0.7502002086312594,9,0.11750557358895412
0.15,82,0.5871582175233394,0.7502002086312594,9,0.21317365959894186
0.25,82,0.5871582175233394,0.7502002086312594,9,0.2824229828731608
0.5,82,0.5871582175233394,0.7502002086312594,9,0.42863679534008964
0.75,82,0.5871582175233394,0.7502002086312594,9,0.588470010427708
0.85,82,0.5871582175233394,0.7502002086312594,9,0.67504005484426
0.95,82,0.5871582175233394,0.7502002086312594,9,0.8086769844684943
0.99,82,0.5871582175233394,0.7502002086312594,9,0.9176356120988094
0.01,82,0.5871582175233394,0.7502002086312594,9,0.04808627813925747
0.05,82,0.5871582175233394,0.7502002086312594,9,0.11750557358895412
0.15,82,0.5871582175233394,0.7502002086312594,9,0.21317365959894186
0.25,82,0.5871582175233394,0.7502002086312594,9,0.2824229828731608
0.5,82,0.5871582175233394,0.7502002086312594,9,0.42863679534008964
0.75,82,0.5871582175233394,0.7502002086312594,9,0.588470010427708
0.85,82,0.5871582175233394,0.7502002086312594,9,0.67504005484426
0.95,82,0.5871582175233394,0.7502002086312594,9,0.8086769844684943
0.99,82,0.5871582175233394,0.7502002086312594,9,0.9176356120988094
0.01,82,0.5871582175233394,0.7502002086312594,9,0.04808627813925747
0.05,82,0.5871582175233394,0.7502002086312594,9,0.11750557358895412
0.15,82,0.5871582175233394,0.7502002086312594,9,0.21317365959894186
0.25,82,0.5871582175233394,0.7502002086312594,9,0.2824229828731608
0.5,82,0.5871582175233394,0.7502002086312594,9,0.42863679534008964
0.75,82,0.5871582175233394,0.7502002086312594,9,0.588470010427708
0.85,82,0.5871582175233394,0.7502002086312594,9,0.67504005484426
0.95,82,0.5871582175233394,0.7502002086312594,9,0.8086769844684943
0.99,82,0.5871582175233394,0.7502002086312594,9,0.9176356120988094
0.01,82,0.5871582175233394,0.7502002086312594,9,0.04808627813925747
0.05,82,0.5871582175233394,0.7502002086312594,9,0.11750557358895412
0.15,82,0.5871582175233394,0.7502002086312594,9,0.21317365959894186
0.25,82,0.5871582175233394,0.7502002086312594,9,0.2824229828731608
0.5,82,0.5871582175233394,0.7502002086312594,9,0.42863679534008964
0.75,82,0.5871582175233394,0.7502002086312594,9,0.588470010427708
0.85,82,0.5871582175233394,0.7502002086312594,9,0.67504005484426
0.95,82,0.5871582175233394,0.7502002086312594,9,0.8086769844684943
0.99,82,0.5871582175233394,0.7502002086312594,9,0.9176356120988094
0.01,82,0.5871582175233394,0.7502002086312594,9,0.04808627813925747
0.05,82,0.5871582175233394,0.7502002086312594,9,0.11750557358895412
0.15,82,0.5871582175233394,0.7502002086312594,9,0.21317365959894186
0.25,82,0.5871582175233394,0.7502002086312594,9,0.2824229828731608
0.5,82,0.5871582175233394,0.7502002086312594,9,0.42863679534008964
0.75,82,0.5871582175233394,0.7502002086312594,9,0.588470010427708
0.85,82,0.5871582175233394,0.7502002086312594,9,0.67504005484426
0.95,82,0.5871582175233394,0.7502002086312594,9,0.8086769844684943
0.99,82,0.5871582175233394,0.7502002086312594,9,0.9176356120988094
0.01,82,0.5871582175233394,0.7502002086312594,9,0.04808627813925747
0.05,82,0.5871582175233394,0.7502002086312594,9,0.11750557358895412
0.15,82,0.5871582175233394,0.7502002086312594,9,0.21317365959894186
0.25,82,0.5871582175233394,0.7502002086312594,9,0.2824229828731608
0.5,82,0.5871582175233394,0.7502002086312594,9,0.42863679534008964
0.75,82,0.5871582175233394,0.7502002086312594,9,0.588470010427708
0.85,82,0.5871582175233394,0.7502002086312594,9,0.67504005484426
0.95,82,0.5871582175233394,0.7502002086312594,9,0.8086769844684943
0.99,82,0.5871582175233394,0.7502002086312594,9,0.9176356120988094
0.01,83,0.5871582175233394,0.7859051405237443,9,0.05025986491822409
0.05,83,0.5871582175233394,0.7859051405237443,9,0.12241351558358521
0.15,83,0.5871582175233394,0.7859051405237443,9,0.22107643090743379
0.25,83,0.5871582175233394,0.7859051405237443,9,0.2919404383944069
0.5,83,0.5871582175233394,0.7859051405237443,9,0.44005984567201895
0.75,83,0.5871582175233394,0.7859051405237443,9,0.5996819446695146
0.85,83,0.5871582175233394,0.7859051405237443,9,0.6851553123150507
0.95,83,0.5871582175233394,0.7859051405237443,9,0.8157677286581625
0.99,83,0.5871582175233394,0.7859051405237443,9,0.9210822524577889
0.01,83,0.5871582175233394,0.7859051405237443,9,0.05025986491822409
0.05,83,0.5871582175233394,0.7859051405237443,9,0.12241351558358521
0.15,83,0.5871582175233394,0.7859051405237443,9,0.22107643090743379
0.25,83,0.5871582175233394,0.7859051405237443,9,0.2919404383944069
0.5,83,0.5871582175233394,0.7859051405237443,9,0.44005984567201895
0.75,83,0.5871582175233394,0.7859051405237443,9,0.5996819446695146
0.85,83,0.5871582175233394,0.7859051405237443,9,0.6851553123150507
0.95,83,0.5871582175233394,0.7859051405237443,9,0.8157677286581625
0.99,83,0.5871582175233394,0.7859051405237443,9,0.9210822524577889
0.01,83,0.5871582175233394,0.7859051405237443,9,0.05025986491822409
0.05,83,0.5871582175233394,0.7859051405237443,9,0.12241351558358521
0.15,83,0.5871582175233394,0.7859051405237443,9,0.22107643090743379
0.25,83,0.5871582175233394,0.7859051405237443,9,0.2919404383944069
0.5,83,0.5871582175233394,0.7859051405237443,9,0.44005984567201895
0.75,83,0.5871582175233394,0.7859051405237443,9,0.5996819446695146
0.85,83,0.5871582175233394,0.7859051405237443,9,0.6851553123150507
0.95,83,0.5871582175233394,0.7859051405237443,9,0.8157677286581625
0.99,83,0.5871582175233394,0.7859051405237443,9,0.9210822524577889
0.01,83,0.5871582175233394,0.7859051405237443,9,0.05025986491822409
0.05,83,0.5871582175233394,0.7859051405237443,9,0.12241351558358521
0.15,83,0.5871582175233394,0.7859051405237443,9,0.22107643090743379
0.25,83,0.5871582175233394,0.7859051405237443,9,0.2919404383944069
0.5,83,0.5871582175233394,0.7859051405237443,9,0.44005984567201895
0.75,83,0.5871582175233394,0.7859051405237443,9,0.5996819446695146
0.85,83,0.5871582175233394,0.7859051405237443,9,0.6851553123150507
0.95,83,0.5871582175233394,0.7859051405237443,9,0.8157677286581625
0.99,83,0.5871582175233394,0.7859051405237443,9,0.9210822524577889
0.01,83,0.5871582175233394,0.7859051405237443,9,0.05025986491822409
0.05,83,0.5871582175233394,0.7859051405237443,9,0.12241351558358521
0.15,83,0.5871582175233394,0.7859051405237443,9,0.22107643090743379
0.25,83,0.5871582175233394,0.7859051405237443,9,0.2919404383944069
0.5,83,0.5871582175233394,0.7859051405237443,9,0.44005984567201895
0.75,83,0.5871582175233394,0.7859051405237443,9,0.5996819446695146
0.85,83,0.5871582175233394,0.7859051405237443,9,0.6851553123150507
0.95,83,0.5871582175233394,0.7859051405237443,9,0.8157677286581625
0.99,83,0.5871582175233394,0.7859051405237443,9,0.9210822524577889
0.01,83,0.5871582175233394,0.7859051405237443,9,0.05025986491822409
0.05,83,0.5871582175233394,0.7859051405237443,9,0.12241351558358521
0.15,83,0.5871582175233394,0.7859051405237443,9,0.22107643090743379
0.25,83,0.5871582175233394,0.7859051405237443,9,0.2919404383944069
0.5,83,0.5871582175233394,0.7859051405237443,9,0.44005984567201895
0.75,83,0.5871582175233394,0.7859051405237443,9,0.5996819446695146
0.85,83,0.5871582175233394,0.7859051405237443,9,0.6851553123150507
0.95,83,0.5871582175233394,0.7859051405237443,9,0.8157677286581625
0.99,83,0.5871582175233394,0.7859051405237443,9,0.9210822524577889
0.01,83,0.5871582175233394,0.7859051405237443,9,0.05025986491822409
0.05,83,0.5871582175233394,0.7859051405237443,9,0.12241351558358521
0.15,83,0.5871582175233394,0.7859051405237443,9,0.22107643090743379
0.25,83,0.5871582175233394,0.7859051405237443,9,0.2919404383944069
0.5,83,0.5871582175233394,0.7859051405237443,9,0.44005984567201895
0.75,83,0.5871582175233394,0.7859051405237443,9,0.5996819446695146
0.85,83,0.5871582175233394,0.7859051405237443,9,0.6851553123150507
0.95,83,0.5871582175233394,0.7859051405237443,9,0.8157677286581625
0.99,83,0.5871582175233394,0.7859051405237443,9,0.9210822524577889
0.01,83,0.5871582175233394,0.7859051405237443,9,0.05025986491822409
0.05,83,0.5871582175233394,0.7859051405237443,9,0.12241351558358521
0.15,83,0.5871582175233394,0.7859051405237443,9,0.22107643090743379
0.25,83,0.5871582175233394,0.7859051405237443,9,0.2919404383944069
0.5,83,0.5871582175233394,0.7859051405237443,9,0.44005984567201895
0.75,83,0.5871582175233394,0.7859051405237443,9,0.5996819446695146
0.85,83,0.5871582175233394,0.7859051405237443,9,0.6851553123150507
0.95,83,0.5871582175233394,0.7859051405237443,9,0.8157677286581625
0.99,83,0.5871582175233394,0.7859051405237443,9,0.9210822524577889
0.01,83,0.5871582175233394,0.7859051405237443,9,0.05025986491822409
0.05,83,0.5871582175233394,0.7859051405237443,9,0.12241351558358521
0.15,83,0.5871582175233394,0.7859051405237443,9,0.22107643090743379
0.25,83,0.5871582175233394,0.7859051405237443,9,0.2919404383944069
0.5,83,0.5871582175233394,0.7859051405237443,9,0.44005984567201895
0.75,83,0.5871582175233394,0.7859051405237443,9,0.5996819446695146
0.85,83,0.5871582175233394,0.7859051405237443,9,0.6851553123150507
0.95,83,0.5871582175233394,0.7859051405237443,9,0.8157677286581625
0.99,83,0.5871582175233394,0.7859051405237443,9,0.9210822524577889
0.01,83,0.5871582175233394,0.7859051405237443,9,0.05025986491822409
0.05,83,0.5871582175233394,0.7859051405237443,9,0.12241351558358521
0.15,83,0.5871582175233394,0.7859051405237443,9,0.22107643090743379
0.25,83,0.5871582175233394,0.7859051405237443,9,0.2919404383944069
0.5,83,0.5871582175233394,0.7859051405237443,9,0.44005984567201895
0.75,83,0.5871582175233394,0.7859051405237443,9,0.5996819446695146
0.85,83,0.5871582175233394,0.7859051405237443,9,0.6851553123150507
0.95,83,0.5871582175233394,0.7859051405237443,9,0.8157677286581625
0.99,83,0.5871582175233394,0.7859051405237443,9,0.9210822524577889
0.01,84,0.5871582175233394,0.7052625559897194,9,0.04533645536118284
0.05,84,0.5871582175233394,0.7052625559897194,9,0.11124993986520348
0.15,84,0.5871582175233394,0.7052625559897194,9,0.20299649082359134
0.25,84,0.5871582175233394,0.7052625559897194,9,0.27007455292173593
0.5,84,0.5871582175233394,0.7052625559897194,9,0.4135800399255182
0.75,84,0.5871582175233394,0.7052625559897194,9,0.5734335996489967
0.85,84,0.5871582175233394,0.7052625559897194,9,0.6613464307151529
0.95,84,0.5871582175233394,0.7052625559897194,9,0.7989374200074543
0.99,84,0.5871582175233394,0.7052625559897194,9,0.9128449444142746
0.01,84,0.5871582175233394,0.7052625559897194,9,0.04533645536118284
0.05,84,0.5871582175233394,0.7052625559897194,9,0.11124993986520348
0.15,84,0.5871582175233394,0.7052625559897194,9,0.20299649082359134
0.25,84,0.5871582175233394,0.7052625559897194,9,0.27007455292173593
0.5,84,0.5871582175233394,0.7052625559897194,9,0.4135800399255182
0.75,84,0.5871582175233394,0.7052625559897194,9,0.5734335996489967
0.85,84,0.5871582175233394,0.7052625559897194,9,0.6613464307151529
0.95,84,0.5871582175233394,0.7052625559897194,9,0.7989374200074543
0.99,84,0.5871582175233394,0.7052625559897194,9,0.9128449444142746
0.01,84,0.5871582175233394,0.7052625559897194,9,0.04533645536118284
0.05,84,0.5871582175233394,0.7052625559897194,9,0.11124993986520348
0.15,84,0.5871582175233394,0.7052625559897194,9,0.20299649082359134
0.25,84,0.5871582175233394,0.7052625559897194,9,0.27007455292173593
0.5,84,0.5871582175233394,0.7052625559897194,9,0.4135800399255182
0.75,84,0.5871582175233394,0.7052625559897194,9,0.5734335996489967
0.85,84,0.5871582175233394,0.7052625559897194,9,0.6613464307151529
0.95,84,0.5871582175233394,0.7052625559897194,9,0.7989374200074543
0.99,84,0.5871582175233394,0.7052625559897194,9,0.9128449444142746
0.01,84,0.5871582175233394,0.7052625559897194,9,0.04533645536118284
0.05,84,0.5871582175233394,0.7052625559897194,9,0.11124993986520348
0.15,84,0.5871582175233394,0.7052625559897194,9,0.20299649082359134
0.25,84,0.5871582175233394,0.7052625559897194,9,0.27007455292173593
0.5,84,0.5871582175233394,0.7052625559897194,9,0.4135800399255182
0.75,84,0.5871582175233394,0.7052625559897194,9,0.5734335996489967
0.85,84,0.5871582175233394,0.7052625559897194,9,0.6613464307151529
0.95,84,0.5871582175233394,0.7052625559897194,9,0.7989374200074543
0.99,84,0.5871582175233394,0.7052625559897194,9,0.9128449444142746
0.01,84,0.5871582175233394,0.7052625559897194,9,0.04533645536118284
0.05,84,0.5871582175233394,0.7052625559897194,9,0.11124993986520348
0.15,84,0.5871582175233394,0.7052625559897194,9,0.20299649082359134
0.25,84,0.5871582175233394,0.7052625559897194,9,0.27007455292173593
0.5,84,0.5871582175233394,0.7052625559897194,9,0.4135800399255182
0.75,84,0.5871582175233394,0.7052625559897194,9,0.5734335996489967
0.85,84,0.5871582175233394,0.7052625559897194,9,0.6613464307151529
0.95,84,0.5871582175233394,0.7052625559897194,9,0.7989374200074543
0.99,84,0.5871582175233394,0.7052625559897194,9,0.9128449444142746
0.01,84,0.5871582175233394,0.7052625559897194,9,0.04533645536118284
0.05,84,0.5871582175233394,0.7052625559897194,9,0.11124993986520348
0.15,84,0.5871582175233394,0.7052625559897194,9,0.20299649082359134
0.25,84,0.5871582175233394,0.7052625559897194,9,0.27007455292173593
0.5,84,0.5871582175233394,0.7052625559897194,9,0.4135800399255182
0.75,84,0.5871582175233394,0.7052625559897194,9,0.5734335996489967
0.85,84,0.5871582175233394,0.7052625559897194,9,0.6613464307151529
0.95,84,0.5871582175233394,0.7052625559897194,9,0.7989374200074543
0.99,84,0.5871582175233394,0.7052625559897194,9,0.9128449444142746
0.01,84,0.5871582175233394,0.7052625559897194,9,0.04533645536118284
0.05,84,0.5871582175233394,0.7052625559897194,9,0.11124993986520348
0.15,84,0.5871582175233394,0.7052625559897194,9,0.20299649082359134
0.25,84,0.5871582175233394,0.7052625559897194,9,0.27007455292173593
0.5,84,0.5871582175233394,0.7052625559897194,9,0.4135800399255182
0.75,84,0.5871582175233394,0.7052625559897194,9,0.5734335996489967
0.85,84,0.5871582175233394,0.7052625559897194,9,0.6613464307151529
0.95,84,0.5871582175233394,0.7052625559897194,9,0.7989374200074543
0.99,84,0.5871582175233394,0.7052625559897194,9,0.9128449444142746
0.01,84,0.5871582175233394,0.7052625559897194,9,0.04533645536118284
0.05,84,0.5871582175233394,0.7052625559897194,9,0.11124993986520348
0.15,84,0.5871582175233394,0.7052625559897194,9,0.20299649082359134
0.25,84,0.5871582175233394,0.7052625559897194,9,0.27007455292173593
0.5,84,0.5871582175233394,0.7052625559897194,9,0.4135800399255182
0.75,84,0.5871582175233394,0.7052625559897194,9,0.5734335996489967
0.85,84,0.5871582175233394,0.7052625559897194,9,0.6613464307151529
0.95,84,0.5871582175233394,0.7052625559897194,9,0.7989374200074543
0.99,84,0.5871582175233394,0.7052625559897194,9,0.9128449444142746
0.01,84,0.5871582175233394,0.7052625559897194,9,0.04533645536118284
0.05,84,0.5871582175233394,0.7052625559897194,9,0.11124993986520348
0.15,84,0.5871582175233394,0.7052625559897194,9,0.20299649082359134
0.25,84,0.5871582175233394,0.7052625559897194,9,0.27007455292173593
0.5,84,0.5871582175233394,0.7052625559897194,9,0.4135800399255182
0.75,84,0.5871582175233394,0.7052625559897194,9,0.5734335996489967
0.85,84,0.5871582175233394,0.7052625559897194,9,0.6613464307151529
0.95,84,0.5871582175233394,0.7052625559897194,9,0.7989374200074543
0.99,84,0.5871582175233394,0.7052625559897194,9,0.9128449444142746
0.01,84,0.5871582175233394,0.7052625559897194,9,0.04533645536118284
0.05,84,0.5871582175233394,0.7052625559897194,9,0.11124993986520348
0.15,84,0.5871582175233394,0.7052625559897194,9,0.20299649082359134
0.25,84,0.5871582175233394,0.7052625559897194,9,0.27007455292173593
0.5,84,0.5871582175233394,0.7052625559897194,9,0.4135800399255182
0.75,84,0.5871582175233394,0.7052625559897194,9,0.5734335996489967
0.85,84,0.5871582175233394,0.7052625559897194,9,0.6613464307151529
0.95,84,0.5871582175233394,0.7052625559897194,9,0.7989374200074543
0.99,84,0.5871582175233394,0.7052625559897194,9,0.9128449444142746
0.01,85,0.5871582175233394,0.7547985497058459,9,0.04836676644885207
0.05,85,0.5871582175233394,0.7547985497058459,9,0.11814073155773454
0.15,85,0.5871582175233394,0.7547985497058459,9,0.21420042052637622
0.25,85,0.5871582175233394,0.7547985497058459,9,0.2836630391537295
0.5,85,0.5871582175233394,0.7547985497058459,9,0.4301340172821385
0.75,85,0.5871582175233394,0.7547985497058459,9,0.5899490715970014
0.85,85,0.5871582175233394,0.7547985497058459,9,0.6763790842868298
0.95,85,0.5871582175233394,0.7547985497058459,9,0.8096206517968954
0.99,85,0.5871582175233394,0.7547985497058459,9,0.9180962904800598
0.01,85,0.5871582175233394,0.7547985497058459,9,0.04836676644885207
0.05,85,0.5871582175233394,0.7547985497058459,9,0.11814073155773454
0.15,85,0.5871582175233394,0.7547985497058459,9,0.21420042052637622
0.25,85,0.5871582175233394,0.7547985497058459,9,0.2836630391537295
0.5,85,0.5871582175233394,0.7547985497058459,9,0.4301340172821385
0.75,85,0.5871582175233394,0.7547985497058459,9,0.5899490715970014
0.85,85,0.5871582175233394,0.7547985497058459,9,0.6763790842868298
0.95,85,0.5871582175233394,0.7547985497058459,9,0.8096206517968954
0.99,85,0.5871582175233394,0.7547985497058459,9,0.9180962904800598
0.01,85,0.5871582175233394,0.7547985497058459,9,0.04836676644885207
0.05,85,0.5871582175233394,0.7547985497058459,9,0.11814073155773454
0.15,85,0.5871582175233394,0.7547985497058459,9,0.21420042052637622
0.25,85,0.5871582175233394,0.7547985497058459,9,0.2836630391537295
0.5,85,0.5871582175233394,0.7547985497058459,9,0.4301340172821385
0.75,85,0.5871582175233394,0.7547985497058459,9,0.5899490715970014
0.85,85,0.5871582175233394,0.7547985497058459,9,0.6763790842868298
0.95,85,0.5871582175233394,0.7547985497058459,9,0.8096206517968954
0.99,85,0.5871582175233394,0.7547985497058459,9,0.9180962904800598
0.01,85,0.5871582175233394,0.7547985497058459,9,0.04836676644885207
0.05,85,0.5871582175233394,0.7547985497058459,9,0.11814073155773454
0.15,85,0.5871582175233394,0.7547985497058459,9,0.21420042052637622
0.25,85,0.5871582175233394,0.7547985497058459,9,0.2836630391537295
0.5,85,0.5871582175233394,0.7547985497058459,9,0.4301340172821385
0.75,85,0.5871582175233394,0.7547985497058459,9,0.5899490715970014
0.85,85,0.5871582175233394,0.7547985497058459,9,0.6763790842868298
0.95,85,0.5871582175233394,0.7547985497058459,9,0.8096206517968954
0.99,85,0.5871582175233394,0.7547985497058459,9,0.9180962904800598
0.01,85,0.5871582175233394,0.7547985497058459,9,0.04836676644885207
0.05,85,0.5871582175233394,0.7547985497058459,9,0.11814073155773454
0.15,85,0.5871582175233394,0.7547985497058459,9,0.21420042052637622
0.25,85,0.5871582175233394,0.7547985497058459,9,0.2836630391537295
0.5,85,0.5871582175233394,0.7547985497058459,9,0.4301340172821385
0.75,85,0.5871582175233394,0.7547985497058459,9,0.5899490715970014
0.85,85,0.5871582175233394,0.7547985497058459,9,0.6763790842868298
0.95,85,0.5871582175233394,0.7547985497058459,9,0.8096206517968954
0.99,85,0.5871582175233394,0.7547985497058459,9,0.9180962904800598
0.01,85,0.5871582175233394,0.7547985497058459,9,0.04836676644885207
0.05,85,0.5871582175233394,0.7547985497058459,9,0.11814073155773454
0.15,85,0.5871582175233394,0.7547985497058459,9,0.21420042052637622
0.25,85,0.5871582175233394,0.7547985497058459,9,0.2836630391537295
0.5,85,0.5871582175233394,0.7547985497058459,9,0.4301340172821385
0.75,85,0.5871582175233394,0.7547985497058459,9,0.5899490715970014
0.85,85,0.5871582175233394,0.7547985497058459,9,0.6763790842868298
0.95,85,0.5871582175233394,0.7547985497058459,9,0.8096206517968954
0.99,85,0.5871582175233394,0.7547985497058459,9,0.9180962904800598
0.01,85,0.5871582175233394,0.7547985497058459,9,0.04836676644885207
0.05,85,0.5871582175233394,0.7547985497058459,9,0.11814073155773454
0.15,85,0.5871582175233394,0.7547985497058459,9,0.21420042052637622
0.25,85,0.5871582175233394,0.7547985497058459,9,0.2836630391537295
0.5,85,0.5871582175233394,0.7547985497058459,9,0.4301340172821385
0.75,85,0.5871582175233394,0.7547985497058459,9,0.5899490715970014
0.85,85,0.5871582175233394,0.7547985497058459,9,0.6763790842868298
0.95,85,0.5871582175233394,0.7547985497058459,9,0.8096206517968954
0.99,85,0.5871582175233394,0.7547985497058459,9,0.9180962904800598
0.01,85,0.5871582175233394,0.7547985497058459,9,0.04836676644885207
0.05,85,0.5871582175233394,0.7547985497058459,9,0.11814073155773454
0.15,85,0.5871582175233394,0.7547985497058459,9,0.21420042052637622
0.25,85,0.5871582175233394,0.7547985497058459,9,0.2836630391537295
0.5,85,0.5871582175233394,0.7547985497058459,9,0.4301340172821385
0.75,85,0.5871582175233394,0.7547985497058459,9,0.5899490715970014
0.85,85,0.5871582175233394,0.7547985497058459,9,0.6763790842868298
0.95,85,0.5871582175233394,0.7547985497058459,9,0.8096206517968954
0.99,85,0.5871582175233394,0.7547985497058459,9,0.9180962904800598
0.01,85,0.5871582175233394,0.7547985497058459,9,0.04836676644885207
0.05,85,0.5871582175233394,0.7547985497058459,9,0.11814073155773454
0.15,85,0.5871582175233394,0.7547985497058459,9,0.21420042052637622
0.25,85,0.5871582175233394,0.7547985497058459,9,0.2836630391537295
0.5,85,0.5871582175233394,0.7547985497058459,9,0.4301340172821385
0.75,85,0.5871582175233394,0.7547985497058459,9,0.5899490715970014
0.85,85,0.5871582175233394,0.7547985497058459,9,0.6763790842868298
0.95,85,0.5871582175233394,0.7547985497058459,9,0.8096206517968954
0.99,85,0.5871582175233394,0.7547985497058459,9,0.9180962904800598
0.01,85,0.5871582175233394,0.7547985497058459,9,0.04836676644885207
0.05,85,0.5871582175233394,0.7547985497058459,9,0.11814073155773454
0.15,85,0.5871582175233394,0.7547985497058459,9,0.21420042052637622
0.25,85,0.5871582175233394,0.7547985497058459,9,0.2836630391537295
0.5,85,0.5871582175233394,0.7547985497058459,9,0.4301340172821385
0.75,85,0.5871582175233394,0.7547985497058459,9,0.5899490715970014
0.85,85,0.5871582175233394,0.7547985497058459,9,0.6763790842868298
0.95,85,0.5871582175233394,0.7547985497058459,9,0.8096206517968954
0.99,85,0.5871582175233394,0.7547985497058459,9,0.9180962904800598
0.01,86,0.5871582175233394,0.629118079809669,9,0.040640580854583955
0.05,86,0.5871582175233394,0.629118079809669,9,0.100445183090062
0.15,86,0.5871582175233394,0.629118079809669,9,0.18513735180108024
0.25,86,0.5871582175233394,0.629118079809669,9,0.2481514715151005
0.5,86,0.5871582175233394,0.629118079809669,9,0.3861709520056209
0.75,86,0.5871582175233394,0.629118079809669,9,0.5452813241054609
0.85,86,0.5871582175233394,0.629118079809669,9,0.6353061907659925
0.95,86,0.5871582175233394,0.629118079809669,9,0.7799569005955241
0.99,86,0.5871582175233394,0.629118079809669,9,0.903316136123167
0.01,86,0.5871582175233394,0.629118079809669,9,0.040640580854583955
0.05,86,0.5871582175233394,0.629118079809669,9,0.100445183090062
0.15,86,0.5871582175233394,0.629118079809669,9,0.18513735180108024
0.25,86,0.5871582175233394,0.629118079809669,9,0.2481514715151005
0.5,86,0.5871582175233394,0.629118079809669,9,0.3861709520056209
0.75,86,0.5871582175233394,0.629118079809669,9,0.5452813241054609
0.85,86,0.5871582175233394,0.629118079809669,9,0.6353061907659925
0.95,86,0.5871582175233394,0.629118079809669,9,0.7799569005955241
0.99,86,0.5871582175233394,0.629118079809669,9,0.903316136123167
0.01,86,0.5871582175233394,0.629118079809669,9,0.040640580854583955
0.05,86,0.5871582175233394,0.629118079809669,9,0.100445183090062
0.15,86,0.5871582175233394,0.629118079809669,9,0.18513735180108024
0.25,86,0.5871582175233394,0.629118079809669,9,0.2481514715151005
0.5,86,0.5871582175233394,0.629118079809669,9,0.3861709520056209
0.75,86,0.5871582175233394,0.629118079809669,9,0.5452813241054609
0.85,86,0.5871582175233394,0.629118079809669,9,0.6353061907659925
0.95,86,0.5871582175233394,0.629118079809669,9,0.7799569005955241
0.99,86,0.5871582175233394,0.629118079809669,9,0.903316136123167
0.01,86,0.5871582175233394,0.629118079809669,9,0.040640580854583955
0.05,86,0.5871582175233394,0.629118079809669,9,0.100445183090062
0.15,86,0.5871582175233394,0.629118079809669,9,0.18513735180108024
0.25,86,0.5871582175233394,0.629118079809669,9,0.2481514715151005
0.5,86,0.5871582175233394,0.629118079809669,9,0.3861709520056209
0.75,86,0.5871582175233394,0.629118079809669,9,0.5452813241054609
0.85,86,0.5871582175233394,0.629118079809669,9,0.6353061907659925
0.95,86,0.5871582175233394,0.629118079809669,9,0.7799569005955241
0.99,86,0.5871582175233394,0.629118079809669,9,0.903316136123167
0.01,86,0.5871582175233394,0.629118079809669,9,0.040640580854583955
0.05,86,0.5871582175233394,0.629118079809669,9,0.100445183090062
0.15,86,0.5871582175233394,0.629118079809669,9,0.18513735180108024
0.25,86,0.5871582175233394,0.629118079809669,9,0.2481514715151005
0.5,86,0.5871582175233394,0.629118079809669,9,0.3861709520056209
0.75,86,0.5871582175233394,0.629118079809669,9,0.5452813241054609
0.85,86,0.5871582175233394,0.629118079809669,9,0.6353061907659925
0.95,86,0.5871582175233394,0.629118079809669,9,0.7799569005955241
0.99,86,0.5871582175233394,0.629118079809669,9,0.903316136123167
0.01,86,0.5871582175233394,0.629118079809669,9,0.040640580854583955
0.05,86,0.5871582175233394,0.629118079809669,9,0.100445183090062
0.15,86,0.5871582175233394,0.629118079809669,9,0.18513735180108024
0.25,86,0.5871582175233394,0.629118079809669,9,0.2481514715151005
0.5,86,0.5871582175233394,0.629118079809669,9,0.3861709520056209
0.75,86,0.5871582175233394,0.629118079809669,9,0.5452813241054609
0.85,86,0.5871582175233394,0.629118079809669,9,0.6353061907659925
0.95,86,0.5871582175233394,0.629118079809669,9,0.7799569005955241
0.99,86,0.5871582175233394,0.629118079809669,9,0.903316136123167
0.01,86,0.5871582175233394,0.629118079809669,9,0.040640580854583955
0.05,86,0.5871582175233394,0.629118079809669,9,0.100445183090062
0.15,86,0.5871582175233394,0.629118079809669,9,0.18513735180108024
0.25,86,0.5871582175233394,0.629118079809669,9,0.2481514715151005
0.5,86,0.5871582175233394,0.629118079809669,9,0.3861709520056209
0.75,86,0.5871582175233394,0.629118079809669,9,0.5452813241054609
0.85,86,0.5871582175233394,0.629118079809669,9,0.6353061907659925
0.95,86,0.5871582175233394,0.629118079809669,9,0.7799569005955241
0.99,86,0.5871582175233394,0.629118079809669,9,0.903316136123167
0.01,86,0.5871582175233394,0.629118079809669,9,0.040640580854583955
0.05,86,0.5871582175233394,0.629118079809669,9,0.100445183090062
0.15,86,0.5871582175233394,0.629118079809669,9,0.18513735180108024
0.25,86,0.5871582175233394,0.629118079809669,9,0.2481514715151005
0.5,86,0.5871582175233394,0.629118079809669,9,0.3861709520056209
0.75,86,0.5871582175233394,0.629118079809669,9,0.5452813241054609
0.85,86,0.5871582175233394,0.629118079809669,9,0.6353061907659925
0.95,86,0.5871582175233394,0.629118079809669,9,0.7799569005955241
0.99,86,0.5871582175233394,0.629118079809669,9,0.903316136123167
0.01,86,0.5871582175233394,0.629118079809669,9,0.040640580854583955
0.05,86,0.5871582175233394,0.629118079809669,9,0.100445183090062
0.15,86,0.5871582175233394,0.629118079809669,9,0.18513735180108024
0.25,86,0.5871582175233394,0.629118079809669,9,0.2481514715151005
0.5,86,0.5871582175233394,0.629118079809669,9,0.3861709520056209
0.75,86,0.5871582175233394,0.629118079809669,9,0.5452813241054609
