ID,item,probability,gamma_true,delta_true,gamma_obs,delta_obs,w_prob
17,3,0.31,0.44,0.77,0.3635592070209819,0.86845579480583035,0.39366571932463423
17,3,0.33,0.44,0.77,0.303179146961486,0.9122244238829009,0.4239506732120378
17,3,0.35000000000000003,0.44,0.77,0.2708593103630875,1.4912490297937189,0.5577268159553611
17,3,0.37,0.44,0.77,0.16137227874973037,0.7820940510684633,0.417835481430799
17,3,0.39,0.44,0.77,0.3088781497614008,0.7936978691305673,0.40873014418716647
17,3,0.41000000000000003,0.44,0.77,0.48001521004339937,1.0356593183949954,0.4651389860500801
17,3,0.43,0.44,0.77,0.2955902675702356,0.7379863155538644,0.40440538542026533
17,3,0.45,0.44,0.77,0.35561299210066416,0.8302172167328625,0.4359958186984509
17,3,0.47000000000000003,0.44,0.77,0.29199003205461727,1.1282043510697417,0.521373556337594
17,3,0.49,0.44,0.77,0.4313193605254506,1.1767485118998025,0.5363109785053444
17,3,0.51,0.44,0.77,0.26932287198650773,0.782144905596941,0.4415334598182932
17,3,0.53,0.44,0.77,0.16386806882293709,0.9536297421116238,0.49305245280600657
17,3,0.55,0.44,0.77,0.46584123412337475,0.7846123882653541,0.46279768729868326
17,3,0.5700000000000001,0.44,0.77,0.46345494694803235,1.364818889196263,0.608651419424244
17,3,0.59,0.44,0.77,0.19677464057393268,0.737344701521996,0.4419922185089158
17,3,0.61,0.44,0.77,0.40795552119441963,1.3288526037474102,0.6146259274207252
17,3,0.63,0.44,0.77,0.304381055051969,1.2072493143472827,0.5867003149118347
17,3,0.65,0.44,0.77,0.4241312355799943,0.7650122739711769,0.4986726189824303
17,3,0.67,0.44,0.77,0.40162718005621884,1.7154171899321269,0.6951022914747894
17,3,0.6900000000000001,0.44,0.77,0.44779581523155154,0.6321706894057385,0.47494456167902355
17,3,0.7100000000000001,0.44,0.77,0.41703588981737144,0.630447878917283,0.4780347688934879
17,3,0.73,0.44,0.77,0.2873669605562404,0.3807419708018793,0.3363033285010162
17,3,0.75,0.44,0.77,0.4891467626652187,1.307180639523661,0.6910975124354779
17,3,0.77,0.44,0.77,0.471015322877389,0.9120808736189268,0.6170643790939729
17,3,0.79,0.44,0.77,0.3653931688240324,1.1861475732376763,0.6580979342633725
17,3,0.81,0.44,0.77,0.18623801741103546,0.8271103766136372,0.5200467214641158
17,3,0.8300000000000001,0.44,0.77,0.34112387584868603,0.9120577662219722,0.6103641989487348
17,3,0.85,0.44,0.77,0.37786870486399265,0.8641473864815542,0.6246750746844361
17,3,0.87,0.44,0.77,0.21557744395960318,0.8524317754786231,0.5622113849205693
17,3,0.89,0.44,0.77,0.24781903232887953,0.6721743516134329,0.5301852274526818
17,3,0.91,0.44,0.77,0.24677087956153648,1.058140190729868,0.6519111591169278
17,3,0.93,0.44,0.77,0.40755074071361286,1.034789053055492,0.7480812067442204
17,3,0.9500000000000001,0.44,0.77,0.4825753885167524,1.1915104009399757,0.8314775790901744
17,3,0.97,0.44,0.77,0.4647686941153531,0.9490386036596933,0.8268229417344912
17,3,0.99,0.44,0.77,0.39580464725434655,1.5572513357272721,0.905654310609117
18,3,0.01,0.44,0.77,0.47939564162062803,0.519266198674926,0.05425801581997732
18,3,0.03,0.44,0.77,0.49648597587811477,0.4377097619637948,0.07228999292437696
18,3,0.05,0.44,0.77,0.4455461874720258,0.6808842387606782,0.15495612512100215
18,3,0.06999999999999999,0.44,0.77,0.5910047236869704,0.46427260044362645,0.09145237032022238
18,3,0.09,0.44,0.77,0.2770818843729874,0.38384121687494943,0.1681784053790879
18,3,0.11,0.44,0.77,0.6296270595594402,0.7807561590420538,0.17309065957017797
18,3,0.13,0.44,0.77,0.3958947061458362,0.4927597914880434,0.18841946159942297
18,3,0.15000000000000002,0.44,0.77,0.49653839994564847,0.5033783241588774,0.17541736432905633
18,3,0.17,0.44,0.77,0.6031081980675299,0.20765141938308124,0.07390479885993494
18,3,0.19,0.44,0.77,0.2975000681913874,0.7488188956879984,0.3272528927024026
18,3,0.21000000000000002,0.44,0.77,0.477836963835863,0.7050416464860657,0.27237683718661587
18,3,0.23,0.44,0.77,0.33861862324046954,0.20201778195500714,0.11830749537650533
18,3,0.25,0.44,0.77,0.689505332616646,0.3229199375705667,0.13148981811576324
18,3,0.27,0.44,0.77,0.394560834404207,0.4047828405164269,0.21469670219235976
18,3,0.29000000000000004,0.44,0.77,0.5172262861982049,0.7264571053984876,0.3137399873688347
18,3,0.31,0.44,0.77,0.5364321314328407,0.14481569904702762,0.08615577831928264
18,3,0.33,0.44,0.77,0.6246030968753196,0.050016360485668154,0.03113659873487664
18,3,0.35000000000000003,0.44,0.77,0.5112742387395,0.5006932050144687,0.26732040564809617
18,3,0.37,0.44,0.77,0.30356254541072303,0.38442597897686903,0.2464632095969838
18,3,0.39,0.44,0.77,0.5335977942258434,0.33357997163379516,0.20807675301221484
18,3,0.41000000000000003,0.44,0.77,0.4605272827705259,1.1274106778927733,0.4880791549000853
18,3,0.43,0.44,0.77,0.47857594701853373,0.42449600854095537,0.27056856011317437
18,3,0.45,0.44,0.77,0.4290670766152387,0.1776196091504047,0.1401298096862882
18,3,0.47000000000000003,0.44,0.77,0.603385599159296,0.4800934136683871,0.308686346911729
18,3,0.49,0.44,0.77,0.3730951144251139,0.5723753137554459,0.36057112677682646
18,3,0.51,0.44,0.77,0.48916263665028326,0.6485604211368371,0.3980897191948645
18,3,0.53,0.44,0.77,0.33541999859284927,0.9141837394721412,0.48764629098344286
18,3,0.55,0.44,0.77,0.5677240394333263,1.0540594490817468,0.5415475832714894
18,3,0.5700000000000001,0.44,0.77,0.5684458596923426,0.41509338905486487,0.32760559946193246
18,3,0.59,0.44,0.77,0.4963897907359227,0.41480259937203307,0.3319710291421017
18,3,0.61,0.44,0.77,0.43202147306103006,0.07686723203656654,0.08529957608786728
18,3,0.63,0.44,0.77,0.43624564409112765,0.7034225385855806,0.47013054575436986
18,3,0.65,0.44,0.77,0.4985516054155245,0.753700048862467,0.5064651866150631
18,3,0.67,0.44,0.77,0.6014703590274733,0.2820818603660754,0.3016178464005433
18,3,0.6900000000000001,0.44,0.77,0.5342902726682125,1.5724607566644175,0.7068507576504155
18,3,0.7100000000000001,0.44,0.77,0.5056806217435109,0.975800275495318,0.6054631154336657
18,3,0.73,0.44,0.77,0.47223334602747735,0.8989138666863252,0.5897969120985324
18,3,0.75,0.44,0.77,0.31181852366735263,0.22518657917158896,0.24080735220677757
18,3,0.77,0.44,0.77,0.37560490375767164,0.4998389818807201,0.4403795901507689
18,3,0.79,0.44,0.77,0.4531810866246926,0.5927091932095266,0.5193352881523635
18,3,0.81,0.44,0.77,0.5949516780114534,0.6469617984486452,0.6052091468766567
18,3,0.8300000000000001,0.44,0.77,0.27079083391190495,0.46030159523367087,0.4142314103523384
18,3,0.85,0.44,0.77,0.4692099504819106,0.8550949505776049,0.6586646971286484
18,3,0.87,0.44,0.77,0.5224688736477011,0.6476855976268172,0.6361845344831359
18,3,0.89,0.44,0.77,0.5453148512337838,0.9325991608848241,0.7446601193894902
18,3,0.91,0.44,0.77,0.4258424889521492,1.3349625740167332,0.7814518729698323
18,3,0.93,0.44,0.77,0.5103365948675803,0.4972501337899029,0.6505414682243641
18,3,0.9500000000000001,0.44,0.77,0.4882724459579008,0.8820509994957926,0.7878782248775026
18,3,0.97,0.44,0.77,0.550910612126969,0.9425659418555736,0.8648148666336528
18,3,0.99,0.44,0.77,0.4829276500259594,0.3454644120734498,0.7606497033366999
19,3,0.01,0.44,0.77,0.19073147732170972,0.6396532908859113,0.210275930905642
19,3,0.03,0.44,0.77,0.39017404107448816,0.17491693596236163,0.043118494950239596
19,3,0.05,0.44,0.77,0.3361935858835858,0.8568745390247638,0.24151979478387475
19,3,0.06999999999999999,0.44,0.77,0.44765966588005096,0.8402748699736884,0.20883159216814423
19,3,0.09,0.44,0.77,0.32585081848102937,0.6933873322527007,0.2459989764645449
19,3,0.11,0.44,0.77,0.31203738307736417,0.44766978582075434,0.1890662645068355
19,3,0.13,0.44,0.77,0.2942688232506259,0.2734276628515632,0.1351569819108143
19,3,0.15000000000000002,0.44,0.77,0.23343066741282648,0.45419124781826936,0.2325182469861565
19,3,0.17,0.44,0.77,0.40278611320344093,0.7729792602593797,0.28983784836729365
19,3,0.19,0.44,0.77,0.3411676079485572,0.7549706459697629,0.3152316343347125
19,3,0.21000000000000002,0.44,0.77,0.5304928254690033,0.34476378165875854,0.14582121392323136
19,3,0.23,0.44,0.77,0.2464503903951878,0.7036233692829555,0.343147112960108
19,3,0.25,0.44,0.77,0.401896363007819,0.2881704460176322,0.15633802370767208
19,3,0.27,0.44,0.77,0.3661241569105498,0.4082609612738649,0.22097319506265095
19,3,0.29000000000000004,0.44,0.77,0.20000864337775712,0.88168546770176,0.42433456249306867
19,3,0.31,0.44,0.77,0.359725708607906,0.11677988276129841,0.08052109203266905
19,3,0.33,0.44,0.77,0.3250778982885334,0.6011097744108296,0.32318063361197497
19,3,0.35000000000000003,0.44,0.77,0.2010876051600718,0.30147360111211746,0.21022761864122977
19,3,0.37,0.44,0.77,0.2838418328650343,0.8588598862106684,0.42477176804333316
19,3,0.39,0.44,0.77,0.37735751045706484,0.5808529211955472,0.32914506805853927
19,3,0.41000000000000003,0.44,0.77,0.2976216009744535,0.8173992482642627,0.4231265562735547
19,3,0.43,0.44,0.77,0.4242921930142246,-0.12045974353018174,-0.11967327204447027
19,3,0.45,0.44,0.77,0.3804297310823812,0.734273528104203,0.40486977754201176
19,3,0.47000000000000003,0.44,0.77,0.2711468829821914,0.3146663135647242,0.2334701732308161
19,3,0.49,0.44,0.77,0.3178059630380677,0.41525564531493353,0.29078493660247645
19,3,0.51,0.44,0.77,0.32668496020082216,0.2779644867749587,0.21973818095752504
19,3,0.53,0.44,0.77,0.3580137827962837,0.008234360280751862,0.008523009102729687
19,3,0.55,0.44,0.77,0.5369951331745275,0.22730025004004245,0.20201880236191996
19,3,0.5700000000000001,0.44,0.77,0.42176818377068315,0.7509243998705306,0.4582041482884596
19,3,0.59,0.44,0.77,0.25125264162135097,0.6568310186890428,0.41851286140144695
19,3,0.61,0.44,0.77,0.29150481505193926,0.1863271032500579,0.17510679784857108
19,3,0.63,0.44,0.77,0.2660366251732729,0.48591126243003635,0.35890035859292846
19,3,0.65,0.44,0.77,0.23594544016667363,0.5604184671054544,0.39340731570579923
19,3,0.67,0.44,0.77,0.3791943424716254,0.10712493006492074,0.1229032562047488
19,3,0.6900000000000001,0.44,0.77,0.33595721882773943,1.1356013756549268,0.5977185954071597
19,3,0.7100000000000001,0.44,0.77,0.4765073310844373,0.5928449896075251,0.4759771972508479
19,3,0.73,0.44,0.77,0.3493429861351874,0.6661676506812161,0.48531685002851327
19,3,0.75,0.44,0.77,0.5412524186177932,0.2042465955559774,0.2701620310738713
19,3,0.77,0.44,0.77,0.4347761690439887,0.23184118885894894,0.2816366457932299
19,3,0.79,0.44,0.77,0.528488623233731,0.8921664561180234,0.6424710580394232
19,3,0.81,0.44,0.77,0.44217261622587756,0.7104014185600888,0.5742542003711827
19,3,0.8300000000000001,0.44,0.77,0.33508759045191827,0.5241731107126495,0.47137900535885424
19,3,0.85,0.44,0.77,0.4363906637075153,0.8813445478089755,0.6526384344174792
19,3,0.87,0.44,0.77,0.29566176699198243,0.8529202346985394,0.5993966016561216
19,3,0.89,0.44,0.77,0.5786640302939589,0.45321663346808083,0.6031126771186875
19,3,0.91,0.44,0.77,0.27401785509009086,0.43149246167411215,0.44855075611904005
19,3,0.93,0.44,0.77,0.3369412621321156,0.4525841009164778,0.5196849943794756
19,3,0.9500000000000001,0.44,0.77,0.32098561267508613,0.31493646405320835,0.44762735460972564
19,3,0.97,0.44,0.77,0.3505546529207523,0.32249669715774865,0.5217113850591232
19,3,0.99,0.44,0.77,0.26752628539260814,0.3013278559432525,0.5074391909578809
20,3,0.01,0.44,0.77,0.5945099679858303,1.2357509466315726,0.07445652443242849
20,3,0.03,0.44,0.77,0.5074144356744575,0.9180321854009038,0.1359497630378826
20,3,0.05,0.44,0.77,0.4875850995403241,0.9144574035750798,0.17871336561732104
20,3,0.06999999999999999,0.44,0.77,0.5079227306629,0.9265195740401091,0.19938246693970932
20,3,0.09,0.44,0.77,0.6858700940799292,0.6484554145714543,0.11711743615534075
20,3,0.11,0.44,0.77,0.5743461116000683,0.5243218259848705,0.1362892307372655
20,3,0.13,0.44,0.77,0.6128249303058998,1.2550948861242608,0.2813563209699377
20,3,0.15000000000000002,0.44,0.77,0.4998741806806438,1.3428342662595347,0.36070633282366743
20,3,0.17,0.44,0.77,0.4557334921009264,0.8563942266676068,0.2936654259609714
20,3,0.19,0.44,0.77,0.4435360985923279,1.0599610667459483,0.3578059587429636
20,3,0.21000000000000002,0.44,0.77,0.5300734162702389,0.7751526187167237,0.27747862872798423
20,3,0.23,0.44,0.77,0.37710104689399704,1.2140769312025783,0.43495289534505666
20,3,0.25,0.44,0.77,0.3447796340562329,0.976676576715647,0.4007409272087755
20,3,0.27,0.44,0.77,0.5735643193830771,0.9073763063697756,0.33901696040148976
20,3,0.29000000000000004,0.44,0.77,0.7031997651679429,0.7282363407117955,0.27953617559632427
20,3,0.31,0.44,0.77,0.6242876444930094,1.4374507405320707,0.4658947000177682
20,3,0.33,0.44,0.77,0.6014499953838791,1.0156725200056456,0.39881934731711627
20,3,0.35000000000000003,0.44,0.77,0.5694134122395225,0.7659743269602914,0.34998711335305605
20,3,0.37,0.44,0.77,0.7386939446481013,1.0360560478279193,0.4115106098030815
20,3,0.39,0.44,0.77,0.4967820554715316,1.2223475923031826,0.4946393510609171
20,3,0.41000000000000003,0.44,0.77,0.5718354561037254,1.04390187211605,0.4588029042425903
20,3,0.43,0.44,0.77,0.5631186274994581,1.1855326761216916,0.5028691073456354
20,3,0.45,0.44,0.77,0.39337701908818395,1.007979900884082,0.48225969735564306
20,3,0.47000000000000003,0.44,0.77,0.5907849331843996,0.7149075098259443,0.3997320836963852
20,3,0.49,0.44,0.77,0.4877811881340263,0.841055922099868,0.45199557392752016
20,3,0.51,0.44,0.77,0.35575893774782275,0.948479568041672,0.49033550989410263
20,3,0.53,0.44,0.77,0.43829382456762084,0.7006859353319382,0.4248152301657191
20,3,0.55,0.44,0.77,0.3433360430269641,0.9683420294050175,0.5091808591523068
20,3,0.5700000000000001,0.44,0.77,0.5787329146673442,1.2219235566231874,0.589897784757016
20,3,0.59,0.44,0.77,0.6031146432928911,0.5723154025555901,0.41616121075577467
20,3,0.61,0.44,0.77,0.5675062641232651,0.6759757556881838,0.46561795057641087
20,3,0.63,0.44,0.77,0.5070833877456682,0.7722052584650175,0.5028433242187965
20,3,0.65,0.44,0.77,0.5694563000498659,0.6903597862070431,0.4954934693363331
20,3,0.67,0.44,0.77,0.6485063410570175,1.003720622518295,0.6137199800508361
20,3,0.6900000000000001,0.44,0.77,0.5521124733614056,1.215750344214449,0.6541015317723351
20,3,0.7100000000000001,0.44,0.77,0.5227828907430194,1.351031514550837,0.6832958445952048
20,3,0.73,0.44,0.77,0.5055081794787352,0.6895208980533654,0.5327111047334264
20,3,0.75,0.44,0.77,0.6132273237477115,0.6869010240266136,0.5739862959860944
20,3,0.77,0.44,0.77,0.44974306397600405,0.6848742144323365,0.5411341958259032
20,3,0.79,0.44,0.77,0.6106499500088745,0.5569533192511844,0.5557156082918865
20,3,0.81,0.44,0.77,0.3442642666004002,0.5329601038962629,0.46751531726415463
20,3,0.8300000000000001,0.44,0.77,0.42629981765850744,0.4104406919408939,0.44656206382022046
20,3,0.85,0.44,0.77,0.5610864670689759,0.7768440501849374,0.6727711648697136
20,3,0.87,0.44,0.77,0.5730799560562442,1.0116922248541553,0.7504522532112943
20,3,0.89,0.44,0.77,0.44686328374587453,1.1385011998051016,0.7434519370038993
20,3,0.91,0.44,0.77,0.41030545457982037,0.4988435882376073,0.5631200386493685
20,3,0.93,0.44,0.77,0.5987218974336139,0.655611880887457,0.755196335403558
20,3,0.9500000000000001,0.44,0.77,0.5058597279225486,0.36160588332461496,0.6159215376077073
20,3,0.97,0.44,0.77,0.48578748654907983,0.7207331205468263,0.7959479820937
20,3,0.99,0.44,0.77,0.512874394345211,0.8796848499763058,0.9027822213591942
21,3,0.01,0.44,0.77,0.6012521292134198,0.9162090701426657,0.05466393647254463
21,3,0.03,0.44,0.77,0.7480310499690027,0.46085759946259997,0.033089307842097446
21,3,0.05,0.44,0.77,0.6138042990523709,0.7817751321166486,0.11369946133798967
21,3,0.06999999999999999,0.44,0.77,0.6895795123450575,0.5966111400697416,0.09110493189133259
21,3,0.09,0.44,0.77,0.7516111167630254,1.073396370833156,0.1586742005785774
21,3,0.11,0.44,0.77,0.3273618168876261,0.4645064823631736,0.18981563569542326
21,3,0.13,0.44,0.77,0.6030050823618025,0.6878585998309374,0.17939382443857213
21,3,0.15000000000000002,0.44,0.77,0.5516672583573674,0.5415616426299861,0.17218489003236584
21,3,0.17,0.44,0.77,0.7656144622217584,0.8774064565942807,0.20672769632712473
21,3,0.19,0.44,0.77,0.5598435843794524,0.7383119252204289,0.24690871139867782
21,3,0.21000000000000002,0.44,0.77,0.5564505522849209,0.37859682130489203,0.15335332125785503
21,3,0.23,0.44,0.77,0.6645999481683784,0.64397658539752,0.22389050851119985
21,3,0.25,0.44,0.77,0.6920215707804769,1.1350909605700503,0.3467058837152745
21,3,0.27,0.44,0.77,0.5106276000114789,0.9224172831080985,0.35694712028490916
21,3,0.29000000000000004,0.44,0.77,0.6693065898041395,1.0801893172618153,0.3723496004906625
21,3,0.31,0.44,0.77,0.5065287585013944,0.8068787176122061,0.349812077061511
21,3,0.33,0.44,0.77,0.5709671365764615,0.7217517793376202,0.3251016049023522
21,3,0.35000000000000003,0.44,0.77,0.5517028239429437,0.7601946223264643,0.3507585751654898
21,3,0.37,0.44,0.77,0.5782234552355479,0.7438695630873456,0.353513687233537
21,3,0.39,0.44,0.77,0.6631860703381409,0.8923301508551141,0.3987753763537393
21,3,0.41000000000000003,0.44,0.77,0.358114567363218,0.8754124816391055,0.43452775340275895
21,3,0.43,0.44,0.77,0.5392610943621426,0.39417145729426584,0.25294614931376835
21,3,0.45,0.44,0.77,0.5159685972603757,1.2940041713375283,0.5384742036974317
21,3,0.47000000000000003,0.44,0.77,0.5652620238733206,0.7084662527814749,0.39829703359024965
21,3,0.49,0.44,0.77,0.36834582675487515,0.8567866903276404,0.4577752867487884
21,3,0.51,0.44,0.77,0.5581302286596546,0.7502681826152302,0.43413588812222725
21,3,0.53,0.44,0.77,0.4392218089283201,1.0010498479050296,0.5134515780580241
21,3,0.55,0.44,0.77,0.6291403330430395,0.91328519006193,0.5088848013980737
21,3,0.5700000000000001,0.44,0.77,0.5171617680897229,1.3343628139320547,0.6068800849305537
21,3,0.59,0.44,0.77,0.49035213629597846,1.4460942753698338,0.6335176547971688
21,3,0.61,0.44,0.77,0.5141390412340557,0.8778023938117862,0.524891132084209
21,3,0.63,0.44,0.77,0.5834904913675578,0.5613476740544013,0.43367532844375245
21,3,0.65,0.44,0.77,0.5329335876221589,0.9977883494229491,0.5811978662057277
21,3,0.67,0.44,0.77,0.4426705214844425,1.2683380931378807,0.6344139795428555
21,3,0.6900000000000001,0.44,0.77,0.43063384951609823,1.2111245456431607,0.6309065196213203
21,3,0.7100000000000001,0.44,0.77,0.5522738532951216,1.2512903794584713,0.672314630028093
21,3,0.73,0.44,0.77,0.6678771072876903,0.40554841457955165,0.4407227408229229
21,3,0.75,0.44,0.77,0.4249380840130148,0.9612162586201114,0.6052254858137993
21,3,0.77,0.44,0.77,0.5491076590346419,0.7161039553197532,0.5816530452113994
21,3,0.79,0.44,0.77,0.7756056146822085,1.0748870047200358,0.7502292135623578
21,3,0.81,0.44,0.77,0.677324923497889,0.763605652289689,0.6709366081467923
21,3,0.8300000000000001,0.44,0.77,0.5879602363248783,0.6295595560355184,0.6152774689543703
21,3,0.85,0.44,0.77,0.5021071745508292,0.3625362335385534,0.4641428557035909
21,3,0.87,0.44,0.77,0.5740269541598113,1.1475824108326547,0.773618818208053
21,3,0.89,0.44,0.77,0.7051541231328656,0.8782125207976249,0.7932171881235266
21,3,0.91,0.44,0.77,0.6388044176669694,0.8312122603845699,0.7846697655523369
21,3,0.93,0.44,0.77,0.5439469786526574,0.8939809306758483,0.7849840215390591
21,3,0.9500000000000001,0.44,0.77,0.511559893217261,0.931139539891276,0.8076653158551135
21,3,0.97,0.44,0.77,0.5234718709818983,0.6628711536811114,0.8035237586522613
21,3,0.99,0.44,0.77,0.44642568331549165,0.5449928708799945,0.8091346215853219
22,3,0.01,0.44,0.77,0.4943450407769067,0.6882749383564658,0.06628908583185766
22,3,0.03,0.44,0.77,0.34236228142650843,0.605337002616487,0.1555057755033983
22,3,0.05,0.44,0.77,0.6052752950599517,0.9375403603918236,0.13626180417223485
22,3,0.06999999999999999,0.44,0.77,0.4994412340973592,1.2708133322385846,0.25879476867198004
22,3,0.09,0.44,0.77,0.4828581513190516,1.1483964506747155,0.2731317601760627
22,3,0.11,0.44,0.77,0.5634754268680923,0.5779064854498072,0.15104550399317965
22,3,0.13,0.44,0.77,0.4628067933167994,0.42046526721831823,0.14853092060113376
22,3,0.15000000000000002,0.44,0.77,0.4194297991079295,0.9675802836798115,0.3185376665571234
22,3,0.17,0.44,0.77,0.47512925417971835,0.5460232311090871,0.20448881058445723
22,3,0.19,0.44,0.77,0.4295285220586249,1.338454780954687,0.41792314808299935
22,3,0.21000000000000002,0.44,0.77,0.6669719997201398,0.6931659762598543,0.2226700273434532
22,3,0.23,0.44,0.77,0.5749872933351179,0.7977899043297376,0.2848206668435405
22,3,0.25,0.44,0.77,0.4483957643750126,1.161962498748206,0.41520166677315445
22,3,0.27,0.44,0.77,0.5740842296698365,0.48558922733226034,0.21527967923558852
22,3,0.29000000000000004,0.44,0.77,0.5035893929394504,0.7558715346202163,0.3250214453361433
22,3,0.31,0.44,0.77,0.5492244365399646,0.4837743635017081,0.23765453313010657
22,3,0.33,0.44,0.77,0.5100323875985975,0.7249124504037878,0.33561398001760645
22,3,0.35000000000000003,0.44,0.77,0.25768443761269144,0.8438045104880639,0.4183984935544305
22,3,0.37,0.44,0.77,0.4480384063687788,0.6291222675733166,0.3313948237864799
22,3,0.39,0.44,0.77,0.2727140396253418,0.7791844394346253,0.4081796285336346
22,3,0.41000000000000003,0.44,0.77,0.4106758213057634,0.41074271257636086,0.26129279412201145
22,3,0.43,0.44,0.77,0.5203761520267017,0.7582869640762342,0.39571253304208825
22,3,0.45,0.44,0.77,0.3563338242183349,0.9858849359378328,0.4785827668222585
22,3,0.47000000000000003,0.44,0.77,0.37222633658397564,0.7171054575087893,0.4067895515027057
22,3,0.49,0.44,0.77,0.2237802749567141,1.484164832484701,0.5952952728499775
22,3,0.51,0.44,0.77,0.4310521522243519,0.8279882988763945,0.4572268333405063
22,3,0.53,0.44,0.77,0.21301744540458128,1.4410107374340666,0.5965083876816245
22,3,0.55,0.44,0.77,0.4467287238857303,1.187335192840047,0.5649698003930452
22,3,0.5700000000000001,0.44,0.77,0.614208571289591,0.8276786498519593,0.49599635794507174
22,3,0.59,0.44,0.77,0.5011185086199886,1.130010869513911,0.5755708005045365
22,3,0.61,0.44,0.77,0.5404897981761324,0.9527357255482881,0.5481874647782167
22,3,0.63,0.44,0.77,0.553215202590215,0.46369191766141116,0.3836452281881611
22,3,0.65,0.44,0.77,0.5971808102876143,0.591750188823369,0.4613292895361741
22,3,0.67,0.44,0.77,0.5063850645381917,0.7420841271537799,0.5150758471316185
22,3,0.6900000000000001,0.44,0.77,0.4274600380643948,1.261257035948046,0.6397151193758029
22,3,0.7100000000000001,0.44,0.77,0.5735038594813877,0.738684655341618,0.5524617124727538
22,3,0.73,0.44,0.77,0.5047486029436907,1.2111491483019043,0.6667681684841832
22,3,0.75,0.44,0.77,0.5963868812902109,1.1484783867103194,0.688611491048222
22,3,0.77,0.44,0.77,0.4686841087495193,0.8255366307844971,0.5925687318564049
22,3,0.79,0.44,0.77,0.26500237770044077,1.1650701813689843,0.6233729915815976
22,3,0.81,0.44,0.77,0.49565001029053946,0.718678221745138,0.5958868774788335
22,3,0.8300000000000001,0.44,0.77,0.43433999718482663,1.3383477132539672,0.727135427977931
22,3,0.85,0.44,0.77,0.3552162143344097,1.4102932864122903,0.7231130170452498
22,3,0.87,0.44,0.77,0.2106479523425656,0.9070619434794079,0.5751484907188721
22,3,0.89,0.44,0.77,0.45180313636931463,0.9530233625143582,0.7102271532433483
22,3,0.91,0.44,0.77,0.5953364127156733,0.7604671660456908,0.7509281894638697
22,3,0.93,0.44,0.77,0.35777702996104305,0.07778686722920192,0.16405999901738688
22,3,0.9500000000000001,0.44,0.77,0.533760562372217,1.062869489456087,0.8365251898884163
22,3,0.97,0.44,0.77,0.4721923097522256,0.5218109056823161,0.7292729700800666
22,3,0.99,0.44,0.77,0.48414974745395545,0.7984104971009616,0.8807544133830024
23,3,0.01,0.44,0.77,0.43537048340661544,1.2612606522466216,0.1457329749661663
23,3,0.03,0.44,0.77,0.5128895368471933,0.1967249751195968,0.03202147166938438
23,3,0.05,0.44,0.77,0.5102452219231003,0.631827607397456,0.12330214389632647
23,3,0.06999999999999999,0.44,0.77,0.4895316497084888,0.3272323787812198,0.0844511064640149
23,3,0.09,0.44,0.77,0.42162006668258944,0.6721539248802157,0.20217706356186402
23,3,0.11,0.44,0.77,0.3546364172588675,0.7456904866894787,0.2621357057335011
23,3,0.13,0.44,0.77,0.619428069193224,0.24050596367449173,0.06897656704024015
23,3,0.15000000000000002,0.44,0.77,0.5582004557628072,0.9659723821500937,0.2683765112374843
23,3,0.17,0.44,0.77,0.40274638365458437,0.15111044361126214,0.07389448751653413
23,3,0.19,0.44,0.77,0.5422874054154401,0.5835482072080194,0.20999584348821895
23,3,0.21000000000000002,0.44,0.77,0.5049486053310341,0.0666822242594789,0.033027289347284994
23,3,0.23,0.44,0.77,0.5461728301539404,0.36171498629357346,0.15751363409508648
23,3,0.25,0.44,0.77,0.4252997901162053,0.5944172426723323,0.271423291459383
23,3,0.27,0.44,0.77,0.5814835184866415,-0.06196757626970739,-0.036003836316951254
23,3,0.29000000000000004,0.44,0.77,0.4993428400633342,1.1620309471411794,0.42630708407307905
23,3,0.31,0.44,0.77,0.5481944682490567,-0.05457199651748523,-0.03647871764842727
23,3,0.33,0.44,0.77,0.37321586064859125,0.9696990152294613,0.42676177061719445
23,3,0.35000000000000003,0.44,0.77,0.5290281076406352,0.9397100568957819,0.4037960115691885
23,3,0.37,0.44,0.77,0.5494950502068568,-0.16944422572182294,-0.14479167634388626
23,3,0.39,0.44,0.77,0.43693446428198246,0.4838599450330902,0.2846715174267354
23,3,0.41000000000000003,0.44,0.77,0.43802210914919515,0.9037614241544014,0.43521259579344596
23,3,0.43,0.44,0.77,0.4894791849327595,0.9902328209640927,0.46312321815866536
23,3,0.45,0.44,0.77,0.6073291933579275,0.7689710867306855,0.40502391895110845
23,3,0.47000000000000003,0.44,0.77,0.455749010466771,0.6522124710930647,0.38174679414829904
23,3,0.49,0.44,0.77,0.650597052775159,0.4641247336741685,0.3113899215345914
23,3,0.51,0.44,0.77,0.5119023510295225,0.7877454836928837,0.4456897646249696
23,3,0.53,0.44,0.77,0.43318825506954634,0.5118136497517712,0.3502934470237243
23,3,0.55,0.44,0.77,0.583454130997175,0.4519204948524552,0.3368939220792883
23,3,0.5700000000000001,0.44,0.77,0.48986483678256887,0.7375280008321242,0.45850012888747527
23,3,0.59,0.44,0.77,0.3632852340420907,0.5787059482818624,0.3977766927386582
23,3,0.61,0.44,0.77,0.4509783702281053,1.0072606210201933,0.552051365499989
23,3,0.63,0.44,0.77,0.47738868819196434,0.9135567623304994,0.5408250417686278
